396420		The Spookening est un jeu en 3D à la Tim Burton. Vous mourrez chaque nuit et revenez comme fantôme qui essaie de ressusciter. Vous terrorisez des villageois et vous emparez de leur âme à minuit pour ressusciter !	https://steamcdn-a.akamaihd.net/steam/apps/396420/header.jpg?t=1545256825	1 nov. 2016		
395520	Missing Translation	Lost in a weird city in the middle of the desert and surrounded by strange creatures that keep staring at you. This is a game about exploring the unknown and solving puzzles... lots of them! Don't be fooled by the looks, this isn't a point &amp; click adventure.	https://steamcdn-a.akamaihd.net/steam/apps/395520/header.jpg?t=1447377587	24 sept. 2015	AlPixel Games, Luis Diaz, Gustavo Santos, Albert Fernandez, Tice Thomason	Aventure, Occasionnel, Gratuit, Indépendant
395550	Operation Hardcore	Operation Hardcore is an action-packed 2D side-scrolling shooter inspired by classic twitchy action games of yesteryear, but with modern touches and conveniences.	https://steamcdn-a.akamaihd.net/steam/apps/395550/header.jpg?t=1530532249	28 déc. 2016	Cosmocat	Action, Aventure, Indépendant
395560	Lost Horizon 2	In the shadow of the Cold War, Fenton Paddock is facing the hardest fight of his life. While the tensions between the superpowers threaten to tear the world apart, the British soldier has to save his family that has been caught by powerful enemies.	https://steamcdn-a.akamaihd.net/steam/apps/395560/header.jpg?t=1571756081	1 oct. 2015	Animation Arts GmbH	Aventure
395570	We Are The Dwarves	We Are The Dwarves is a real-time tactical adventure where you take control of three Dwarven astronauts and lead them through the hordes of enemies in the depths of their Universe.	https://steamcdn-a.akamaihd.net/steam/apps/395570/header.jpg?t=1496737868	25 févr. 2016	Whale Rock Games	Action, Aventure, Indépendant
395580	Inventioneers	In Inventioneers you can create your own crazy, fun inventions! With the help of the Inventioneers, our tiny helpers with unique characteristics, you can invent fun, creative and often quite weird inventions. A lot of inventions are included in the game, the more you solve the more parts you receive for your own inventions!	https://steamcdn-a.akamaihd.net/steam/apps/395580/header.jpg?t=1478167252	5 oct. 2015	Filimundus	Occasionnel
395600	Armor Clash	Armor Clash is an RTS game of modern warfare, containing classic features like base building, unit training etc. Players can pick modern armors such as M1A2, T-14 to form identical legions. With realistic effects and fast paced battle, players will enjoy commanding their armored forces to break down the enemy.	https://steamcdn-a.akamaihd.net/steam/apps/395600/header.jpg?t=1491030571	21 oct. 2015	Windforce	Indépendant, Simulation, Stratégie
395620	Ittle Dew 2+	Ittle and Tippsie crash onto yet another island filled with loot, puzzles and mysterious inhabitants! With the help of a magical map, they set out to steal eight pieces of a raft from increasingly improbable locations including beaches, prairies, an art exhibit and some dude's basement.	https://steamcdn-a.akamaihd.net/steam/apps/395620/header.jpg?t=1558701418	15 nov. 2016	Ludosity	Action, Aventure, Indépendant, RPG
395640	Velocity Stream	In Velocity Stream one player takes control over the Paver, a spacecraft that flies through the game world, leaving a trail of energy in its wake. It's on this trail that the other players race each other.	https://steamcdn-a.akamaihd.net/steam/apps/395640/header.jpg?t=1537406414	5 oct. 2015	Cavelight Entertainment	Course automobile
395760	Decent Icons	Decent Icons is a Game Launcher for Windows that gives you complete creative freedom. Create icons for games and software from any screenshot, wallpaper or box art image, no photo editing required!	https://steamcdn-a.akamaihd.net/steam/apps/395760/header.jpg?t=1570865829	18 déc. 2017	Decent Software LLC	Conception & Illustration, Utilitaires
395850	Bear Simulator	It's a game where you play as a bear and explore stuff.	https://steamcdn-a.akamaihd.net/steam/apps/395850/header.jpg?t=1456881327	26 févr. 2016	Farjay.com	Action, Aventure, Indépendant, Simulation
395860	The Last Dream: Developer's Edition	“La réalité et les rêves sont sur le point de se mêlés dans ce jeu d'aventure.” The Last Dream: Developer's Edition&quot; est un jeu d’aventure occasionnel qui, malgré quelques éléments occasionnels classiques, offrira également un plus grand défi pour les joueurs plus expérimentés.	https://steamcdn-a.akamaihd.net/steam/apps/395860/header.jpg?t=1560503490	3 déc. 2015	Specialbit Studio	Aventure, Occasionnel, Indépendant
395880	Sky Tower	Sky Tower is a relaxation VR experience. Whenever you are tired after a long day at work or just need a change of scenery, the tower is an ideal place for retreat. A personal place where you can just lay back, enjoy the atmosphere and watch your favorite videos.	https://steamcdn-a.akamaihd.net/steam/apps/395880/header.jpg?t=1482426927	25 avr. 2016	Animootor	Occasionnel, Indépendant, Simulation
395890	Lapland Solitaire	Lapland Solitaire is a Christmas themed card game in which you progress through the build-up to the big day by playing through 200 levels and spending your hard earned chocolate coins on Lapland features.	https://steamcdn-a.akamaihd.net/steam/apps/395890/header.jpg?t=1545104615	14 sept. 2015	Lemon Moose	Occasionnel
395900	Backgammon Blitz	Loved by millions, played for centuries, backgammon is a two-player strategy game quite unlike any other. The goal is simple: race to get your checkers off the board first. The deceptively deep rules and rhythm of backgammon has secured it as a favourite among casual and veteran players alike.	https://steamcdn-a.akamaihd.net/steam/apps/395900/header.jpg?t=1562590065	12 nov. 2015	VooFoo Studios	Occasionnel
395910	Get Rich or Die Gaming	Guide Wilson Cooper to his destiny	https://steamcdn-a.akamaihd.net/steam/apps/395910/header.jpg?t=1447377609	2 sept. 2015	Baller Industries	Aventure
395920	Playing History - The Plague	Go on an exciting journey in the 14th century of Florence, an amazing city struck by a mysterious disease. The story is brimming with fascinating characters, historical events and captivating locations. History is yours to explore.	https://steamcdn-a.akamaihd.net/steam/apps/395920/header.jpg?t=1447377609	21 oct. 2015	Serious Games Interactive	Aventure, Occasionnel, Indépendant
395930	Farm Frenzy: Heave Ho	Yarrrrrr! Scarlett is back in an all-new Farm Frenzy adventure that puts the fun back in farming! Guide the red-haired beauty as she sets aside her vacation plans to help the animals of an abandoned island learn to provide for themselves.	https://steamcdn-a.akamaihd.net/steam/apps/395930/header.jpg?t=1518533975	26 août 2015	Alawar Stargaze, Alawar Entertainment	Occasionnel, Indépendant, Simulation, Stratégie
